Date,Open,Close,Volume,Nifty50,VWAP,RVOL,IPR,SMA_Close_F,SMA_Close_M,SMA_Close_S,EMA_Close_F,EMA_Close_M,EMA_Close_S,DEMA_Close_F,DEMA_Close_M,DEMA_Close_S,macd,dn,up,RSI_Close,TrueRange,AvgTrueRange,OBV,SAR,COD,VOL,lag1,lag2,lag3,lag4,lag5,rpi,eps
21/05/2018,1321.050049,1322.449951,25396,10516.7002,1345.857335,0.858120825,53,1357.889966,1342.309985,1279.347498,1341.306704,1328.171255,1298.582721,1343.566505,1359.687313,1338.847638,2.509833323,1140.764562,1417.930433,55.47452732,53,59.77438965,169269,1271.229837,1.399902344,4.011960035,1343.099976,1363.75,1391.199951,1368.949951,1312.900024,0.0458,4.5
22/05/2018,1334.949951,1329.849976,46412,10536.7002,1345.458178,1.473382793,29.5,1350.069971,1343.90498,1285.644995,1337.487795,1328.476477,1301.560555,1336.448389,1354.512069,1340.684948,2.372009054,1149.931208,1421.358782,56.48068052,29.5,57.61193325,215681,1280.156047,-5.099975586,2.209820673,1322.449951,1343.099976,1363.75,1391.199951,1368.949951,0.0458,4.5
23/05/2018,1338.599976,1294.650024,15594,10430.34961,1345.036033,0.486109379,67.59997559,1330.759985,1337.439978,1289.547498,1323.208538,1322.326213,1300.902409,1312.996096,1338.596027,1335.705205,2.023940271,1157.562313,1421.532682,50.62092808,67.59997559,58.32536485,200087,1420,-43.94995117,5.050050562,1329.849976,1322.449951,1343.099976,1363.75,1391.199951,0.0458,4.5
24/05/2018,1299,1274.599976,15770,10513.84961,1344.449133,0.486404876,71.44995117,1312.92998,1329.90498,1293.244995,1307.005684,1313.648715,1298.397415,1289.395486,1319.86061,1327.619236,1.606289411,1167.429509,1419.060481,47.59211541,71.44995117,59.2628353,184317,1420,-24.40002441,5.500381153,1294.650024,1329.849976,1322.449951,1343.099976,1363.75,0.0458,4.5
25/05/2018,1279.150024,1317.699951,14637,10605.15039,1344.24385,0.443680575,45.84997559,1307.849976,1331.914978,1298.967493,1310.57044,1314.385304,1300.235752,1301.206812,1320.070426,1328.337799,1.523185689,1179.810714,1418.124271,53.96810291,50.40002441,58.62977738,198954,1413.422002,38.54992676,3.584409546,1274.599976,1294.650024,1329.849976,1322.449951,1343.099976,0.0458,4.5
28/05/2018,1325,1376.099976,25617,10688.65039,1344.66605,0.751498332,55,1318.57998,1338.234973,1307.397491,1332.413618,1325.606153,1307.460916,1340.733319,1339.438312,1339.423631,1.794455325,1191.506587,1423.288396,60.90808651,62.30004883,58.89193962,224571,1407.107124,51.09997559,4.150943396,1317.699951,1274.599976,1294.650024,1329.849976,1322.449951,0.0458,4.5
29/05/2018,1377,1349.199951,46197,10633.2998,1344.771884,1.281575053,91.75,1322.449976,1336.259973,1313.657489,1338.009063,1329.895935,1311.436062,1347.285826,1344.722977,1343.95127,1.821787785,1203.057252,1424.257726,56.66993377,91.75,61.23894394,178374,1401.044841,-27.80004883,6.663035585,1376.099976,1317.699951,1274.599976,1294.650024,1329.849976,0.0458,4.5
30/05/2018,1349.900024,1293.949951,28502,10614.34961,1344.050352,0.770921267,77.70007324,1322.309961,1326.534973,1317.337488,1323.322692,1323.360301,1309.770718,1319.716287,1330.144181,1337.6825,1.488859862,1214.796463,1419.878513,49.11123866,77.70007324,62.41473889,149872,1395.225049,-55.95007324,5.755987246,1349.199951,1376.099976,1317.699951,1274.599976,1294.650024,0.0458,4.5
31/05/2018,1293.949951,1320.099976,121857,10736.15039,1342.679787,2.85400111,84.44995117,1331.409961,1322.169971,1324.139984,1322.248453,1322.767515,1310.754457,1319.128024,1327.832955,1336.898023,1.369151224,1241.811472,1406.468497,52.35071638,84.44995117,63.98868262,271729,1389.638049,26.15002441,6.526523773,1293.949951,1349.199951,1376.099976,1317.699951,1274.599976,0.0458,4.5
01/06/2018,1317.099976,1271.550049,13584,10696.2002,1342.228914,0.315753139,52.09997559,1322.17998,1315.014978,1327.497485,1305.348985,1313.455248,1307.020704,1292.002387,1309.980572,1327.296249,0.965554509,1261.025676,1393.969294,46.43992307,55.09997559,63.35377498,258145,1384.274529,-45.54992676,3.955658382,1320.099976,1293.949951,1349.199951,1376.099976,1317.699951,0.0458,4.5
04/06/2018,1275,1193,28889,10628.5,1340.243984,0.717103981,108.0999756,1285.559985,1302.069983,1322.189984,1267.899323,1291.554294,1296.161589,1234.03515,1270.792415,1304.681217,0.155722225,1234.08197,1410.297998,38.80575311,108.0999756,66.54993216,229256,1379.12555,-82,8.478429458,1271.550049,1320.099976,1293.949951,1349.199951,1376.099976,0.0458,5.01
05/06/2018,1199.949951,1115.25,40305,10593.15039,1336.144737,1.01335043,124.9499512,1238.769995,1280.609985,1312.257483,1217.016216,1259.498968,1278.931914,1160.518028,1216.284891,1271.051395,-0.974823444,1186.08502,1438.429946,33.01970384,124.9499512,70.72136209,188951,1366.644015,-84.69995117,10.41293023,1193,1271.550049,1320.099976,1293.949951,1349.199951,0.0458,5.01
06/06/2018,1095.349976,1104.25,25792,10684.65039,1333.472247,0.748008318,55.75,1200.830005,1261.569983,1299.50498,1179.427477,1231.271883,1262.295541,1116.70286,1172.820023,1240.113591,-1.93899276,1146.273759,1452.736202,32.28623712,55.75,69.65197909,163159,1343.312494,8.900024414,5.08969747,1115.25,1193,1271.550049,1320.099976,1293.949951,0.0458,5.01
07/06/2018,1105,1239.300049,49686,10768.34961,1331.426931,1.368639679,155,1184.67002,1258.03999,1293.972485,1199.385001,1232.731549,1260.105494,1170.873605,1186.101573,1238.05464,-1.816975899,1140.436298,1447.508673,47.65856419,155.75,75.80183772,212845,1316.241242,134.3000488,14.02714932,1104.25,1115.25,1193,1271.550049,1320.099976,0.0458,5.01
