Date,Open,Close,Volume,Nifty50,VWAP,RVOL,IPR,SMA_Close_F,SMA_Close_M,SMA_Close_S,EMA_Close_F,EMA_Close_M,EMA_Close_S,DEMA_Close_F,DEMA_Close_M,DEMA_Close_S,macd,dn,up,RSI_Close,TrueRange,AvgTrueRange,OBV,SAR,COD,VOL,lag1,lag2,lag3,lag4,lag5,rpi,eps
04/05/2018,985,994.25,3440718,10618.25,952.9420223,1.296416142,11.84997559,979.3600098,973.5625061,969.7350037,982.4980735,976.2708727,968.9472159,989.9289001,984.4204679,980.6224299,0.930744499,951.5358153,987.934192,65.81254702,11.84997559,15.12192753,3211124,932.5040234,9.25,1.203043207,983.9500122,984.75,972.1500244,961.7000122,965.125,0.0428,9.25
07/05/2018,990.8250122,988.7000122,2632064,10715.5,953.3218829,0.977508275,6.150024414,984.7600098,974.6375061,971.0850037,984.5653864,978.5307162,970.8284346,990.8974794,987.0475297,983.0937785,0.976804411,951.5160857,990.6539216,62.07495508,6.75,14.52393271,579060,936.253782,-2.125,0.620697332,994.25,983.9500122,984.75,972.1500244,961.7000122,0.0428,9.25
08/05/2018,989.625,983.5250244,3550282,10717.7998,953.7485517,1.281666424,12.65002441,987.0350098,976.2025085,971.7850037,984.2185991,979.4387723,972.0376336,988.2088028,987.1500292,984.2288868,0.959180636,951.5008555,992.0691518,58.72595427,12.65002441,14.39008212,-2971222,939.7785551,-6.099975586,1.278264435,988.7000122,994.25,983.9500122,984.75,972.1500244,0.0428,9.25
09/05/2018,978.0750122,989.2000122,2163666,10741.7002,954.0511575,0.793553357,12.17498779,987.9250122,978.3725098,973.2237549,985.8790701,981.2135432,973.6721459,989.6461867,988.9748386,986.1811717,0.980582407,952.294991,994.1525188,61.19819659,12.17498779,14.23186109,-807556,943.0918418,11.125,1.244790802,983.5250244,988.7000122,994.25,983.9500122,984.75,0.0428,9.25
10/05/2018,994.2999878,996.3499756,3585836,10716.5498,954.6411833,1.265257798,8.5,990.4050049,981.9700073,975.0700043,989.3693719,983.9656218,975.8319392,994.2076508,992.5674733,989.1037279,1.044064032,952.8605056,997.279503,64.11464817,10.29998779,13.951013,2778280,946.2063313,2.049987793,0.854872785,989.2000122,983.5250244,988.7000122,994.25,983.9500122,0.0428,9.25
11/05/2018,996.3499756,1005.875,3028534,10806.5,955.2377444,1.056088644,15.5,992.7300049,986.0450073,977.1437531,994.871248,987.9491451,978.6931831,1001.764685,998.24627,993.2897364,1.158623795,951.7847319,1002.502774,67.60760258,15.5,14.06165493,5806814,950.4698248,9.525024414,1.555678264,996.3499756,989.2000122,983.5250244,988.7000122,994.25,0.0428,9.25
14/05/2018,1008.599976,1010.875,2371458,10806.59961,955.74044,0.816664789,7.5,997.1650024,990.9625061,979.5625031,1000.205832,992.1174824,981.758118,1008.357846,1003.95286,997.7375598,1.274687205,951.2014373,1007.923569,69.29704898,7.825012207,13.61618045,8178272,956.2728423,2.275024414,0.743605015,1005.875,996.3499756,989.2000122,983.5250244,988.7000122,0.0458,9.25
15/05/2018,1013.525024,1018.900024,4913342,10801.84961,956.9010479,1.596118619,19.15002441,1004.240002,995.6375061,981.9550049,1006.437229,996.9870355,985.2954424,1016.02617,1010.654706,1002.953469,1.414636041,949.1457177,1014.764292,71.83601276,21.625,14.18823899,13091614,963.1641027,5.375,1.889447616,1010.875,1005.875,996.3499756,989.2000122,983.5250244,0.0458,9.25
16/05/2018,1015.275024,1011.674988,3420802,10741.09961,957.5929588,1.074828007,15.92498779,1008.734998,998.3300049,983.8262543,1008.183149,999.6575722,987.8077801,1015.739722,1013.025197,1006.057157,1.449075883,948.7944818,1018.858027,66.50387102,15.92498779,14.31229247,9670812,972.8711283,-3.600036621,1.568539303,1018.900024,1010.875,1005.875,996.3499756,989.2000122,0.0458,9.25
17/05/2018,1011.924988,1013.875,3307738,10682.7002,958.2721258,1.008389225,15.97497559,1012.240002,1001.322504,986.2050049,1010.080433,1002.242559,990.2903725,1016.383004,1015.294696,1009.047869,1.476548108,949.82173,1022.58828,67.29980945,15.97497559,14.43105555,12978550,981.2191704,1.950012207,1.578671915,1011.674988,1018.900024,1010.875,1005.875,996.3499756,0.0458,9.25
